feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
FromToDecisionWithinBoardFrequency,0.050129155953481754,0.0794066090877541,0.08716021915947317,0.1086711681273446,0.06096998524731363,0.07726742751507346,0.0007726742751507366
AdjacentDirection,0.058282318242369284,0.00928609547366564,0.013119784708372812,0.17628090389549658,0.12327514998831465,0.07604885046164381,0.0007604885046164401
ScoreDifferenceChangeLineBestFit,0.18990215360757332,0.09682232401822537,0.01865272883516692,0.060852767474008564,0.01270350868603047,0.07578669652420093,0.0007578669652420114
SlideDecisionFrequency,0.05263870250837149,0.07927101872442713,0.040361073663192956,0.08529432149955835,0.1157917556349527,0.07467137440610053,0.0007467137440610073
SowFrequency,0.04489876206263966,0.12819789752458355,0.06454005413579793,0.10840857721720101,0.022042611012613927,0.07361758039056723,0.0007361758039056743
SowBacktrackingFrequency,0.03672919617945818,0.06836400757782883,0.1307419516157249,0.08663916166305775,0.039701579652231214,0.07243517933766017,0.0007243517933766036
BoardSitesOccupiedChangeLineBestFit,0.026280348693799725,0.06627394443013872,0.0964807757358763,0.1162129224721773,0.056895672007537895,0.07242873266790599,0.0007242873266790618
FromToDecisionFriendFrequency,0.06616747403534663,0.08184704483973405,0.04807703739047437,0.06175723628864668,0.10348334589017091,0.07226642768887452,0.0007226642768887472
Negation,0.15504596363591472,0.008871545178823416,0.00704479141490306,0.11571536524337897,0.06566335887863162,0.07046820487033036,0.0007046820487033055
NumTopSites,0.06036491492771593,0.06451803154495067,0.05725293943177703,0.0618192381032629,0.10075112907519154,0.0689412506165796,0.0006894125061657979
Completion,0.045887099295997616,0.09463118386902854,0.09741517715782619,0.05139154981300785,0.054479330330189826,0.06876086809321,0.0006876086809321019
Drawishness,0.052261150187693624,0.030899738608948905,0.0175121646510223,0.13531931807521033,0.10030441220234153,0.06725935674504334,0.0006725935674504352
NoMovesWinFrequency,0.046319366880727714,0.06769899653378086,0.06015319335237588,0.05479848023357044,0.10438703703485316,0.0666714148070616,0.0006667141480706177
NumConcaveCorners,0.03601800476645254,0.13101668803376884,0.07985725535141046,0.04093898337773411,0.04424273783514609,0.0664147338729024,0.0006641473387290259
ReachWinFrequency,0.0857605762202922,0.057703315901077475,0.053566479897929474,0.06234775426249023,0.07241022756244311,0.0663576707688465,0.0006635767076884668
Sow,0.22164048408798734,0.022548225098371205,0.0,0.019399934742290285,0.06283101859274695,0.06528393250427915,0.0006528393250427932
ConnectionEndFrequency,0.04333564443479688,0.10806207825164325,0.046753852676135445,0.01709074453110753,0.10876611267903515,0.06480168651454365,0.0006480168651454383
NumComponentsTypePerPlayer,0.08154724419621595,0.03339137406741188,0.18430645112662128,0.004310089278053939,0.006754809953589659,0.06206199372437854,0.000620619937243787
MoveDistanceChangeLineBestFit,0.06074944184983117,0.030925607349700172,0.0994000344303009,0.04624633017754967,0.06317173072176237,0.06009862890582886,0.0006009862890582902
OrthogonalDirection,0.021878372456969435,0.08262973722381894,0.05647073812799572,0.08415995400916396,0.05365673781424516,0.05975910792643865,0.0005975910792643881
PromotionEffectFrequency,0.08671549373982666,0.02704616267113638,0.07788148738462082,0.06101614618745935,0.03772288840423362,0.058076435677455365,0.0005807643567745552
MoveDistanceMaximum,0.04381091625396878,0.11480210327297662,0.03727893605908071,0.03965060639383421,0.054066031766269174,0.0579217187492259,0.0005792171874922606
Region,0.06211763025698981,0.062058023969080015,0.06066641688336825,0.04628252788336114,0.04935114809920722,0.05609514941840128,0.0005609514941840143
ConnectionWinFrequency,0.08475086805020655,0.05949456473400129,0.05382518729862595,0.020940844554687654,0.05841083803314287,0.05548446053413286,0.0005548446053413301
NumLayers,0.07695555334024543,0.017036341380918512,0.03745373723112382,0.06791031513264609,0.07782843820769633,0.055436877058526034,0.0005543687705852618
TriangleShape,0.07634865576341483,0.0460774127513861,0.06738818154440694,0.024869559393267265,0.0618536173026688,0.055307485351028786,0.0005530748535102893
SwapPlayersDecisionFrequency,0.07623160636434456,0.08020668730187387,0.0,0.09751112015826928,0.020402651401900403,0.05487041304527762,0.0005487041304527777
State,0.05584457878049494,0.10822388845863745,0.006726762322373372,0.04905745440051454,0.050759989085864474,0.05412253460957696,0.0005412253460957711
Symbols,0.019019926835752262,0.06893538280855166,0.08772783793068492,0.038945896674647304,0.05054846861419746,0.05303550257276672,0.0005303550257276686
MoveDistanceChangeNumTimes,0.06265692337414291,0.0340392772535443,0.04398467857085614,0.009954507856302116,0.10526400565617118,0.05117987854220333,0.0005117987854220346
CaptureEnd,0.027616907544129248,0.08983007300774705,0.029806165138943443,0.0404201556271445,0.06659617821245542,0.05085389590608393,0.0005085389590608407
MoveDistanceMaxIncrease,0.04608965594174227,0.05962514637632128,0.03437641890511147,0.05264953235987574,0.061410292118855625,0.05083020914038128,0.0005083020914038142
NumConvexCorners,0.04448958676589491,0.03887760850401455,0.05472404092494498,0.06716825240212183,0.04445172502417956,0.049942242724231166,0.000499422427242313
NoMovesEndFrequency,0.07436501528664677,0.03357625270011224,0.04531186716587912,0.04103703923036453,0.05439532061905147,0.04973709900041083,0.0004973709900041096
LeapDecisionToEmptyFrequency,0.003934497009261816,0.08196709542174242,0.023589401110760886,0.0647089060920534,0.07425095726307808,0.049690171379379325,0.0004969017137937946
PlayersWithDirections,0.060783283958173936,0.03213074275830287,0.03074793469352267,0.03105083339693356,0.08979851638850549,0.0489022622390877,0.0004890226223908784
