feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
SowWithEffect,67.08589172363281,75.9066162109375,52.65609359741211,36.94437789916992,15.891114234924316,49.69681873321533,0.05405614836166133
AdvantageP1,45.95894241333008,46.703731536865234,35.63314437866211,44.950828552246094,48.213218688964844,44.29197311401367,0.048177197875275996
AnimalComponent,83.76764678955078,64.42399597167969,1.7809808254241943,38.46322250366211,30.40378189086914,43.767925596237184,0.04760718170338464
GreaterThanOrEqual,24.46589469909668,7.334320545196533,22.747480392456055,15.090062141418457,39.76716995239258,21.88098554611206,0.02380035243965152
AsymmetricPiecesType,4.225552082061768,4.74363899230957,13.111608505249023,64.32710266113281,10.901324272155762,19.461845302581786,0.02116900887993716
Sow,1.0375593900680542,26.459487915039062,0.04535646736621857,0.0790356993675232,44.21609115600586,14.367506125569344,0.015627801990306712
SameLayerDirection,0.09565876424312592,9.19914722442627,19.516956329345703,11.577862739562988,15.926636695861816,11.263252350687981,0.012251247778495952
DecisionFactorChangeNumTimes,7.5105390548706055,14.880938529968262,6.103222846984863,11.841099739074707,13.717793464660645,10.810718727111816,0.011759018591231619
SpaceConditions,4.187094688415527,16.11437225341797,5.329137802124023,20.98116683959961,0.8860101699829102,9.499556350708009,0.010332843038112325
HopCaptureMoreThanOneFrequency,11.232905387878418,9.078034400939941,8.803942680358887,0.3857373893260956,17.867130279541016,9.473550027608871,0.010304555479761057
SiteState,0.48189303278923035,13.28193187713623,8.437033653259277,20.521278381347656,3.4246907234191895,9.229365533590316,0.010038951491965716
ThreeMensMorrisBoard,21.362791061401367,3.640162706375122,17.31161880493164,3.497983932495117,0.16725586354732513,9.195962473750114,0.010002618366335512
ForEachPiece,0.29601502418518066,8.389062881469727,6.306406021118164,13.42173957824707,15.570101737976074,8.796665048599243,0.009568295176147913
PieceCount,13.647483825683594,12.803598403930664,1.5837459564208984,13.391220092773438,2.3946666717529297,8.764142990112305,0.009532920331974606
SurakartaStyle,12.5684175491333,1.2669066190719604,20.302793502807617,7.26474142074585,0.4294610917568207,8.36646403670311,0.009100357583417224
AsymmetricForces,6.896639347076416,3.958096742630005,2.44828200340271,17.724075317382812,2.2952637672424316,6.664471435546875,0.007249068770496485
Math,0.4857981204986572,2.003222942352295,7.857829570770264,1.8744536638259888,20.249847412109375,6.494230341911316,0.007063894386111502
NumRightSites,8.697596549987793,9.53808307647705,5.389232158660889,0.8089771866798401,7.07248067855835,6.301273930072784,0.006854012130233699
StepDecisionToEmpty,0.21032634377479553,6.949230670928955,0.16875788569450378,19.07486915588379,4.586623191833496,6.197961449623108,0.006741637235559277
Asymmetric,5.451399326324463,4.105481147766113,5.635449409484863,11.956330299377441,3.7486162185668945,6.179455280303955,0.0067215077331117985
HopDecisionEnemyToEmpty,4.836885929107666,5.198675155639648,4.388980388641357,7.309712886810303,9.078146934509277,6.162480258941651,0.006703043688599633
AbsoluteDirections,0.7033373713493347,2.6487112045288086,1.7545554637908936,23.402292251586914,1.1712607145309448,5.936031401157379,0.0064567310801723656
PiecesPlacedOutsideBoard,7.580513954162598,9.491450309753418,2.227320909500122,7.3080058097839355,2.6367456912994385,5.848807334899902,0.006361855851002612
DrawFrequency,3.201273202896118,5.734863758087158,8.630650520324707,3.9959871768951416,7.138006210327148,5.740156173706055,0.0062436739745994055
PatternEnd,8.414738655090332,0.26048028469085693,7.325474739074707,8.576778411865234,2.7428879737854004,5.4640720129013065,0.0059433721295883155
PenAndPaperStyle,0.1084410548210144,14.626768112182617,11.847916603088379,0.3376312255859375,0.05102899670600891,5.394357198476792,0.005867542037288695
PlayoutsPerSecond,4.484189033508301,4.973127841949463,4.190316677093506,4.825247287750244,7.942025184631348,5.282981204986572,0.005746396310429305
GameTreeComplexity,6.207782745361328,5.933141231536865,4.702935695648193,4.368597984313965,4.777823448181152,5.198056221008301,0.005654021835552246
Contains,12.449464797973633,0.7326786518096924,1.1212198734283447,7.30514669418335,3.7953684329986572,5.0807756900787355,0.005526453634177099
DurationTurnsNotTimeouts,7.560477256774902,3.2862942218780518,5.470958232879639,5.091177940368652,2.93841290473938,4.869464111328125,0.00529660612396121
PolygonShape,6.989706516265869,3.071819305419922,1.0661548376083374,9.127737045288086,3.8249261379241943,4.816068768501282,0.005238527022577191
StackState,0.17507964372634888,0.06882993131875992,0.1439676582813263,0.09093548357486725,23.454721450805664,4.786706833541393,0.005206589503177858
BranchingFactorMedian,7.836188316345215,8.153514862060547,3.717200994491577,1.970175862312317,2.2160327434539795,4.778622555732727,0.005197796084770775
DurationActions,3.433762550354004,4.261793613433838,3.535693883895874,7.169390678405762,3.8646020889282227,4.45304856300354,0.004843663234775997
Subtraction,0.6129984259605408,3.0838658809661865,15.65633773803711,0.9912705421447754,0.9568402767181396,4.260262572765351,0.004633966349623061
NumPerimeterSites,6.248262405395508,3.0104563236236572,1.9665905237197876,6.04233980178833,2.845820426940918,4.0226938962936405,0.004375558508864128
SurroundCaptureFrequency,6.37540864944458,3.7329559326171875,4.598796844482422,0.12218063324689865,5.157066822052002,3.997281776368618,0.004347917276288948
PatternEndFrequency,18.605247497558594,0.08921902626752853,0.19954940676689148,0.4883832633495331,0.47052422165870667,3.9705846831202507,0.004318878354477755
HopCaptureFrequency,3.5472118854522705,3.4700465202331543,5.181323528289795,5.031488418579102,2.2018215656280518,3.8863783836364747,0.0042272856060099505
NumStartComponentsHandPerPlayer,1.5123084783554077,3.979768753051758,5.556390762329102,1.3344298601150513,6.898350238800049,3.8562496185302733,0.00419451399128593
