feature,importance_f1,importance_f2,importance_f3,importance_f4,importance_f5,importance_mean,importance_relative
TwoSitesMoves,230.2521960362792,286.9827509727329,203.71043328940868,292.80775959044695,266.2555070668459,256.0017293911427,0.0007258323114783702
RemoveEffectFrequency,285.9088615551591,234.20026211440563,250.3674317151308,272.8780399337411,217.975686468184,252.26605635732412,0.0007152406947751833
RaceEnd,112.36481115967035,52.623271107673645,429.5645947679877,433.1372308973223,231.7307287529111,251.88412733711303,0.0007141578254359027
SowFrequency,191.8542310744524,285.6003433987498,290.97564196027815,276.7769264597446,212.25832630693913,251.49309384003283,0.0007130491425073684
MovesEffects,349.55758929252625,418.8900647871196,193.410404920578,45.73549700342119,235.37202700972557,248.59311660267412,0.0007048269434369446
PieceNumberChangeLineBestFit,350.54487532377243,367.1019574292004,240.29111935198307,207.74875953793526,76.70403854548931,248.4781500376761,0.0007045009829529523
NoMovesWinFrequency,255.49599461071193,177.0819576010108,327.6785463243723,286.7803441733122,191.772666528821,247.76190184764565,0.0007024702307365572
NoSiteMoves,253.87392458878458,261.2444761246443,208.86850284785032,329.8523283302784,183.91701260954142,247.5512489002198,0.0007018729741628869
AbsoluteDirections,108.71800231933594,315.50317695736885,294.5097105577588,192.4007327929139,300.78481512889266,242.38328755125403,0.0006872204429457268
MoveDistanceChangeAverage,168.75067185610533,154.62881003972143,507.188281416893,191.72194250300527,189.1713269073516,242.29220654461534,0.0006869622043090677
CrossBoard,222.56613735854626,85.47738426923752,138.17493356391788,291.0263292212039,473.1477103754878,242.07849895767868,0.0006863562870280571
HopDecisionFrequency,395.0436283275485,104.62872985005379,229.55027110129595,379.2634316999465,92.36574061959982,240.1703603196889,0.0006809462115511169
ScoringEnd,480.74733735620975,145.4002287685871,281.4327132552862,46.21899349987507,241.48383831977844,239.05662223994733,0.0006777884708330252
SlideDecisionToEmptyFrequency,210.05591986328363,381.79896503686905,222.78164991736412,152.00103767216206,226.73902627825737,238.67531975358725,0.0006767073778821868
ConnectionWinFrequency,233.91670367121696,193.5023348927498,199.00859264470637,316.4165894165635,249.93612616695464,238.55606935843826,0.000676369271611727
SpaceEnd,240.29860028624535,129.6985546350479,358.8065041154623,178.4867586120963,276.5958152189851,236.7772465735674,0.0006713258406289601
PieceNumberChangeAverage,293.85311818122864,199.96562894433737,177.84080563858151,258.611329048872,250.84974309802055,236.22412498220802,0.000669757595273197
Sow,565.4302397891879,153.59880930185318,187.59678626060486,73.5936307311058,176.23722749948502,231.29133871644734,0.0006557718473416453
ScoreDifferenceChangeAverage,132.90210214816034,388.37451903522015,351.557601319626,50.73704515397549,216.2914135567844,227.97253624275328,0.000646362168443965
Tiling,313.55707320570946,259.630805388093,275.0392382629216,139.83250433206558,149.72817574441433,227.55755938664078,0.0006451855997879699
BranchingFactorChangeAverage,147.5143508054316,240.030221555382,212.3024209216237,361.43872308544815,168.32643336988986,225.92242994755506,0.0006405495772768697
CircleTiling,56.429319098591805,108.57268542051315,356.5482502579689,468.43861240148544,136.92454552650452,225.38268254101277,0.0006390192512566635
ConnectionWin,196.80120825767517,241.04015637747943,87.3689169883728,288.34471040964127,313.1690397262573,225.3448063518852,0.0006389118622871834
Then,290.48054115474224,309.76227604597807,101.6230193823576,304.837319098413,114.8077611476183,224.30218336582183,0.0006359557515852178
NumStartComponentsPerPlayer,317.76376589760184,166.1536024734378,294.7897031903267,121.2004664093256,217.1237803325057,223.40626366063952,0.0006334155833134718
NoPieceNext,275.714105643332,186.00329414382577,265.09018859267235,177.81040617171675,211.27273045107722,223.1781450005248,0.0006327688068453744
ChessStyle,79.80028166621923,265.54197348468006,232.95026837289333,178.43589147925377,348.4969387948513,221.04507075957954,0.0006267209797055245
AddDecisionFrequency,200.87161151319742,282.5336036346853,257.37351939082146,230.3078857511282,128.06181824207306,219.8296877063811,0.0006232750487232114
Start,192.99941332638264,235.41724506765604,190.45917367190123,285.1144377216697,194.77010446414351,219.75207485035062,0.0006230549958398695
MoveDistanceChangeSign,458.8757813051343,162.1181255467236,221.56020181439817,39.10287666320801,214.2323452513665,219.17786611616611,0.0006214269628816724
TrackOwned,197.8674043342471,320.4623976312578,349.89612194150686,52.285837695002556,169.13392562046647,217.92913744449615,0.0006178864882906485
ScoringEndFrequency,545.4933707844466,108.50059068202972,168.00079976022243,117.09647695720196,149.4862530976534,217.7154982563108,0.0006172807649381082
SlideDecision,179.74942433834076,239.36351658403873,392.98698718845844,144.5880331248045,126.65904952585697,216.66940215229988,0.0006143148070322431
OpeningContract,282.5381361544132,284.41642647981644,216.2773920893669,155.58948700129986,133.5236587971449,214.46902010440826,0.0006080761445366611
ProposeDecisionFrequency,245.39688849449158,0.0,295.78522875905037,260.2357239574194,259.0191033780575,212.08738891780376,0.0006013235930075231
MancalaStores,223.19098151102662,275.4985092319548,203.23318580538034,111.33124795556068,246.32079372927547,211.91494364663959,0.0006008346652566431
SetVar,260.1577593535185,284.80304919183254,160.83300627022982,232.97267906647176,100.75393524765968,207.90408582594245,0.0005894628272228473
RememberValues,462.9863097369671,160.62751594930887,229.19114491343498,46.3416683524847,136.3166310340166,207.09265399724245,0.0005871622043277083
Exponentiation,0.7990889847278595,268.7102539539337,259.1196945011616,183.3318416774273,295.92104601860046,201.57638502717018,0.0005715221292906898
Variable,314.6194104999304,195.91297820210457,101.66369327902794,220.42935187369585,162.3134643509984,198.98777964115143,0.0005641827514071576
NumComponentsTypePerPlayer,47.138715635985136,373.72905826568604,22.722522780299187,540.1951257288456,10.160477742552757,198.78918003067375,0.000563619669217539
Comparison,159.2153301164508,253.56641866266727,102.04759054630995,297.4167410582304,180.40054976940155,198.529326030612,0.0005628829147043555
EliminatePiecesEnd,166.1050246655941,167.87134143710136,110.57550424337387,380.11544363200665,162.48384287953377,197.43023137152196,0.000559766691939618
ComponentStyle,194.53671815618873,186.49652315676212,93.2324914932251,104.64136582612991,406.61946493014693,197.10531271249056,0.0005588454619858668
AddDecision,122.27412723004818,148.197136297822,154.78490482270718,380.5457511432469,177.64640369825065,196.68966463841497,0.0005576669902502057
Conditions,177.1903838030994,302.64964459836483,211.33968138694763,172.54649898409843,114.40451420843601,195.62614459618925,0.0005546516308915475
RightwardDirection,104.98839455097914,390.6728375926614,132.49420032277703,297.65240005403757,51.27498697116971,195.41656389832497,0.0005540574144277218
SetPending,183.75727216154337,170.2636304050684,155.3484737277031,298.6191044077277,152.57698774151504,192.11309368871153,0.0005446912065358988
agent2_score_bounds,206.14791443943977,201.9115973021835,148.68172336742282,194.21953521482646,202.14076952636242,190.620307970047,0.0005404587659531843
TaflStyle,135.8430600911379,189.3337438479066,100.28990087285638,303.27705274522305,221.0458004772663,189.95791160687804,0.0005385806978458426
SowCaptureFrequency,230.53549989312887,201.72869613952935,110.22284713201225,254.71121114492416,152.41016772575676,189.92168440707027,0.0005384779841952849
PieceNumberMaxDecrease,82.61019205674529,119.26088416576385,475.80456286482513,157.90205176733434,104.94947150722146,188.10543247237803,0.0005333284317171822
Misere,350.9590943083167,127.338423371315,192.0070534646511,112.49552147090435,137.57056436687708,184.07413139641284,0.0005218986316717209
PassDecision,130.62953278422356,201.6689839065075,207.90554294735193,195.90452560782433,181.67157814651728,183.5560326784849,0.0005204296853841236
SowCCW,178.53763116896152,274.80162969231606,167.85926507040858,17.645633606240153,274.6052562892437,182.689883165434,0.000517973923445957
Group,167.57121196389198,124.59110198169947,51.335456013679504,393.74642112851143,175.1112416535616,182.4710865482688,0.0005173535774242392
NumColumns,97.11706452816725,168.32201666384935,180.63812611438334,112.67376623861492,340.21341836452484,179.79287838190794,0.0005097601520648353
IsPieceAt,90.00788439810276,201.17861454188824,226.68443819880486,141.78535672277212,231.33288370072842,178.19783551245928,0.0005052377855339822
ReachWinFrequency,238.4641343522817,103.96689333021641,187.76061409711838,210.10665922425687,145.92044043540955,177.2437482878566,0.0005025326970283992
EliminatePiecesWin,132.70536360144615,163.97674010694027,289.3207741677761,137.3012035265565,162.57558965682983,177.17593421190978,0.0005023404262667434
PatternEnd,279.5188722833991,30.24404200911522,178.0562309473753,213.72819612920284,183.49520199745893,177.00850867331027,0.0005018657307794465
SlideDecisionToEmpty,206.91809628158808,186.45345658436418,210.41562843322754,215.93165653198957,64.77871798723936,176.89951116368175,0.000501556694139158
SowSkip,208.827286593616,181.09141216799617,215.19925274699926,127.63755054026842,146.58709631115198,175.86851967200636,0.0004986335617865093
NumConvexCorners,139.58564415574074,115.19243881851435,193.8512809444219,202.2009614817798,227.45563079416752,175.65719123892487,0.0004980343900331408
NumBottomSites,120.11807087808847,70.97813059575856,71.35638225078583,528.6617397237569,81.49122780002654,174.52111024968326,0.0004948133012834318
CountPiecesNextComparison,282.97482941299677,91.67448488250375,192.93906143307686,197.578247949481,96.07371079921722,172.2480668954551,0.0004883686248516989
MoveDistanceMedian,182.22042846307158,174.62911746278405,175.852951195091,207.83626827970147,116.56679143756628,171.42111136764288,0.0004860239881819806
Multiplication,166.48672483116388,230.33759528398514,179.93613785505295,201.96308214217424,75.27185986191034,170.79907999485732,0.00048426036545101393
HexTiling,215.28339140117168,208.5794253386557,142.3764680698514,97.6210892945528,185.78992588818073,169.93005999848248,0.0004817964649367876
ReplacementCapture,122.30333314836025,262.3647340089083,143.06611600518227,145.90428367257118,174.52383136749268,169.63245964050293,0.0004809526895597898
Addition,189.8765540746972,213.36458353698254,151.62537741661072,145.63006734102964,132.28448792546988,166.556214058958,0.0004722307233198027
CountPiecesComparison,140.00848205387592,131.98774322867393,204.2950118035078,138.07263762690127,217.41263387352228,166.35530171729624,0.0004716610839283043
Algorithmics,84.27991781942546,136.5159054324031,274.9747582282871,229.38357865810394,106.60878068208694,166.3525881640613,0.0004716533902903687
StepDecisionToEnemyFrequency,61.95226585865021,149.1763844192028,223.52076718211174,229.21767769567668,160.90586198866367,164.95459142886102,0.00046768970143497323
MoveAgain,155.57940497994423,139.61853536963463,224.79773305356503,142.2383475601673,156.21357553824782,163.68951930031182,0.0004641028888402474
PolygonShape,62.52103990316391,292.6427733823657,46.118886575102806,238.97452575713396,161.22543513774872,160.296532151103,0.00045448287685367276
EncloseCapture,177.3748973235488,176.15523418784142,155.56222966313362,153.74306520819664,138.12848556041718,160.19278238862753,0.0004541887189583648
BranchingFactorChangeLineBestFit,128.1239163223654,67.2163395602256,176.22850350104272,177.76663675531745,242.22364001907408,158.31180723160506,0.00044885565910247205
RemoveDecision,164.5321409702301,176.1123112589121,197.24316653609276,99.48875802755356,150.48899113759398,157.5730735860765,0.000446761154699021
LineWin,127.94067130237818,186.93392750620842,112.3256971091032,174.69051441550255,170.94875130429864,154.5679123274982,0.0004382407312320903
ShowPieceState,247.7474339455366,244.27509286999702,17.228914186358452,103.16374576091766,155.63300415873528,153.609638184309,0.00043552377170984327
ForwardsDirection,104.10068817436695,142.47677424550056,100.89300891757011,278.95414628088474,124.79198886454105,150.24332129657267,0.00042597937693717705
NoMovesMover,201.00261442363262,143.16454601287842,134.1448328793049,138.71870827674866,131.77378317713737,149.7608969539404,0.00042461157689707967
TrackLoop,333.446010813117,54.0636795014143,265.71529573202133,72.81327343732119,17.13464507088065,148.6345809109509,0.0004214181743412353
HopDecisionMoreThanOneFrequency,126.88771937415004,62.280554957687855,137.17633561231196,181.93378869444132,232.9709478598088,148.24986929968,0.00042032741562360694
BoardStyle,61.029039189219475,230.5650831013918,108.1334619820118,218.11856450885534,123.00495001673698,148.1702197596431,0.0004201015882048209
Directions,193.57586580514908,179.8975756727159,180.37687823176384,108.40155285596848,77.27811536192894,147.90599758550525,0.00041935244876793336
PromotionEffect,127.07221731543541,155.27006001770496,315.29308189451694,71.30908485502005,68.72275508195162,147.5334398329258,0.00041829614943996764
Meta,144.54084187746048,164.32123863697052,125.029576420784,125.12986093759537,175.03172636777163,146.8106488481164,0.0004162468466775696
CanNotMove,257.6882201060653,345.7664848193526,44.696402847766876,58.18236608803272,24.640490777790546,146.19479292780161,0.0004145007329804362
ForwardDirection,51.90094109624624,112.48224251717329,189.28122244775295,49.52610909938812,310.1814930662513,142.67440164536237,0.0004045194967289533
ScoreDifferenceMaxIncrease,111.19200403243303,82.32037166133523,207.6712566576898,167.7493744790554,141.66306478902698,142.1192143239081,0.00040294539448443707
CustodialCaptureFrequency,88.93141777813435,114.15120559185743,217.7431569993496,175.54483723640442,110.56579736433923,141.387282994017,0.00040087017643695825
NumComponentsType,117.51623613014817,495.6678242236376,14.000380963087082,45.41143536567688,27.925439104437828,140.1042631573975,0.0003972324773639833
ThreeMensMorrisBoardWithTwoTriangles,185.59886851906776,58.980844259262085,165.21444502472878,252.83505728840828,35.27053019404411,139.5799490571022,0.0003957459088307818
FromToDecisionEmpty,155.5605476051569,176.84962737560272,103.86834824085236,156.9149916768074,102.72283463925123,139.1832699075341,0.0003946212189908692
SquarePyramidalShape,115.05575779080391,254.6670728623867,52.6020038574934,185.0105563402176,83.40329179167747,138.14773652851582,0.00039168520919166406
Track,59.322525054216385,52.607421420514584,287.73963917791843,244.11636378243566,38.63481831550598,136.4841535501182,0.00038696851340441996
StepDecisionToEnemy,124.8299178481102,103.49447986483574,58.01506478339434,173.70012591779232,216.28415992110968,135.26474966704845,0.0003835111823106838
Minimum,55.69693592749536,138.17047990858555,181.07841128855944,270.2040604054928,28.73397572338581,134.77677265070378,0.00038212763897851903
MaxMovesInTurn,81.03903071582317,153.89716756343842,97.53861996531487,180.65532564930618,160.1845111399889,134.6629310067743,0.00038180486794196257
MoveDistanceChangeNumTimes,92.24076892621815,136.4455979205668,86.45678758434951,43.49587465822697,312.8707285858691,134.3019515350461,0.0003807813960889252
GroupEnd,215.09647697210312,137.46955928951502,26.24238883703947,66.84000420570374,224.9820299744606,134.1260918557644,0.000380282787591973
LineEnd,176.02411723136902,124.43255449086428,79.74957466125488,136.27669366449118,153.39859893918037,133.97630779743196,0.00037985811034646917
GroupWin,274.0119633823633,90.52133414149284,4.712002098560333,235.60205659084022,57.685093998909,132.50649004243314,0.00037569078998851674
SetNextPlayer,70.41754890978336,212.26940800249577,194.07882043719292,83.89962885528803,86.29264749586582,129.39161074012517,0.0003668592869773947
PromotionEffectFrequency,146.30308501794934,111.41664711385965,143.42035865969956,197.9762510228902,46.324883699417114,129.08824510276318,0.00036599916551527314
TerritoryEndFrequency,84.68645599856973,89.63261914253235,132.9316346179694,196.0133590772748,140.58889876306057,128.77059351988137,0.00036509853963592374
CanMove,84.77279749512672,170.07372403144836,95.54989118129015,195.63769740611315,95.11015385389328,128.22885279357433,0.0003635625620293169
AddEffect,94.31755517423153,129.5646675080061,172.3135261312127,150.39734175801277,93.37272531911731,127.99316317811608,0.0003628943199092876
SwapPlayersDecisionFrequency,133.18874346092343,199.75345060229301,0.0,183.54680559039116,121.71820715069771,127.64144136086107,0.00036189709594434505
LargePiece,192.9682925902307,4.718881994485855,196.33016601204872,55.13526073098183,188.73780351877213,127.57808096930384,0.00036171745255064795
NoTargetPiece,152.8184008896351,69.54242718219757,243.12071186304092,42.95053988695145,126.47362193465233,126.98114035129547,0.0003600249687162034
PlayerValue,149.3172680363059,122.5060066729784,99.22178550064564,168.89211750030518,93.84834602475166,126.75710474699736,0.000359389768786469
TriangleTiling,177.08633701130748,126.76190076768398,57.19793198257685,115.50072319805622,157.1725308597088,126.74388476386666,0.0003593522866532964
NumRows,80.64210115931928,53.99116988107562,187.7913670167327,100.61887641251087,200.54670739360154,124.718044372648,0.0003536084957135178
HopDecisionMoreThanOne,134.07799973525107,160.4747740328312,144.61077316477895,113.83822719752789,67.54608529806137,124.10957188569009,0.0003518833159941072
NoMovesEnd,72.18836461007595,81.31503134220839,130.26327140629292,115.93614608049393,215.02056843414903,122.94467637464405,0.00034858053048783636
NumPhasesBoard,110.03808134794235,71.7143947482109,400.85813678614795,8.046075075864792,16.485525781288743,121.42844274789095,0.0003442816089115452
HopEffect,192.53828968852758,71.75078509747982,95.03274770081043,57.97023043036461,155.11920227110386,114.48225103765726,0.00032458732638852546
StackType,90.83016769587994,35.905490942299366,49.80519384145737,101.24970477074385,285.28947603702545,112.6160066574812,0.00031929603216380146
SetSiteState,68.1632975935936,207.85118208825588,162.94384583085775,75.75178647041321,44.34509910643101,111.81104221791028,0.00031701374601979287
BackwardsDirection,39.028388649225235,195.80422604084015,165.83800825476646,108.01126185059547,40.628861367702484,109.86214923262597,0.00031148812123711183
LineOfSight,72.59973880648613,124.19463476538658,93.33471456170082,118.97140875458717,137.67364664375782,109.3548287063837,0.00031004973396098434
NumCentreSites,142.3481173440814,63.23328237608075,31.80168017745018,160.00209701806307,147.565705453977,108.99017647393048,0.0003090158488642049
ForEachPiece,138.37470604479313,95.7034752368927,171.7306778281927,43.44239270687103,93.40715323388577,108.53168101012707,0.00030771589349637884
Draw,40.870947793126106,102.5513790845871,138.9077750518918,142.37538994848728,103.89514673501253,105.72012772262096,0.00029974439960698727
PieceDirection,75.63300947099924,80.03858578205109,215.77437705174088,69.66435120999813,83.49572439491749,104.92120958194137,0.0002974792563124063
SlideDecisionToFriendFrequency,136.12062728405,136.1714246571064,122.63582979142666,3.2819101456552744,123.23394432663918,104.2887472409755,0.000295686059040036
ScoreDifferenceVariance,148.76006837189198,73.66954893246293,54.9611151907593,93.74019723385572,146.93806033208966,103.61379801221192,0.0002937724002533975
ScoreDifferenceChangeSign,77.28992853313684,222.86054905503988,24.89438484609127,26.862910714000463,154.34354665130377,101.25026395991445,0.00028707115886523576
Visual,145.99502204358578,105.03013925254345,139.29251644015312,32.51138738542795,81.9324314147234,100.95229930728674,0.0002862263506169868
SowRemove,131.23317429423332,128.1397928223014,84.47634887695312,77.0037682056427,78.30313670635223,99.83124418109655,0.0002830478641455378
ScoreDifferenceMaximum,75.1491031050682,89.38689852505922,80.230738773942,117.94013727270067,135.74243912100792,99.6898633595556,0.0002826470122890217
MoveDistanceAverage,90.50773194618523,96.46423482522368,74.31664969213307,143.10537684895098,92.56193096935749,99.39118485637009,0.0002818001800864751
QueenComponent,138.42788077890873,90.75900270044804,10.99322022870183,42.70800223201513,211.4997053593397,98.8775622598827,0.00028034392478178393
ConnectionEndFrequency,99.82980640418828,101.36753806471825,128.46968580968678,59.305431712418795,103.17367562651634,98.42922752350569,0.00027907277775166613
FromToDecisionWithinBoardFrequency,78.57158819958568,115.82851321995258,100.27190206944942,97.04099313914776,88.03556003794074,95.94971133321523,0.00027204269646265736
StepDecisionToFriend,14.155796624720097,184.6428153961897,87.76798397302628,162.95151391625404,22.271912394091487,94.35800446085632,0.000267529788361966
AsymmetricPiecesType,190.36874470114708,26.64454784989357,28.885218173265457,78.19290040433407,138.44118147343397,92.50651852041483,0.00026228033819998266
SwapPlayersEffect,56.87542548775673,85.4791664481163,42.377286568284035,83.60230478644371,188.2661778628826,91.32007223069668,0.0002589164505615703
Odd,65.2423003166914,144.0979144871235,92.69850749522448,106.40412491559982,45.64449320733547,90.81746808439493,0.0002574914354644596
FromToDecisionFrequency,96.20849343389273,132.1769433617592,122.36167798191309,37.411982983350754,62.21914391592145,90.07564833536745,0.0002553881811449771
Implementation,155.38183234632015,50.50478482991457,92.14920917153358,92.81673507392406,58.7533173263073,89.92117574959994,0.00025495021068964335
Math,53.872514963150024,41.34374459087849,107.02938227728009,138.85888620838523,93.46146759390831,86.91319912672043,0.0002464218049235959
HopCaptureMoreThanOne,84.55808325111866,68.76499781012535,56.38619427382946,123.56537279486656,98.80141888558865,86.41521340310574,0.0002450098842708951
Edge,109.39970985800028,117.8145410567522,75.9967923015356,65.13896180689335,58.75359247624874,85.42071949988603,0.00024219023219181784
InitialScore,99.45360276475549,34.5417602583766,68.42789174616337,78.51402015984058,124.20364436507225,81.02818385884166,0.00022973623703649967
MoveDistanceMaxIncrease,110.6938456762582,19.878510382026434,44.22031614370644,165.43381012231112,63.51125664077699,80.74754779301584,0.00022894055989468111
FromToDecisionFriendFrequency,139.27324808388948,40.8635702226311,115.55991036631167,39.120438411831856,65.89856718108058,80.14314685314893,0.00022722692408336587
MoveDistanceVariance,44.42282843962312,87.53803498484194,48.25660962983966,95.95324210822582,123.51736563257873,79.93761615902186,0.00022664419044655487
MoveDistanceMaxDecrease,57.96709868311882,96.34163897298276,65.26817238330841,46.24972737953067,129.87452052906156,79.14023158960045,0.00022438339523030054
PloyComponent,61.48708961904049,110.14964289963245,0.0,119.6443866789341,91.86383543908596,76.6289909273386,0.00021726336670977817
SowCapture,107.60667618364096,40.43860747665167,55.755954161286354,136.75590838491917,41.40354882180691,76.39213900566101,0.00021659182914556633
VoteDecision,124.54711326956749,92.80125970393419,29.46454769000411,47.11465613543987,86.85034339129925,76.15558403804899,0.00021592113352432237
ScoringWinFrequency,113.19885048270226,49.95052297413349,55.25107136927545,73.35187715291977,87.43061909079552,75.8365882139653,0.00021501669636720907
ReachWin,94.83630166947842,46.293675504624844,43.39207366108894,102.65995703451335,88.03752940893173,75.04390745572746,0.00021276923769423614
Trigger,54.32846934720874,98.9949478507042,42.600457925349474,118.10671938210726,44.51582984812558,71.70928487069905,0.0002033147046152776
DiagonalDirection,108.86312698572874,38.4516449123621,58.996330220252275,83.5980074442923,67.41685321554542,71.46519255563616,0.00020262263862932676
TriangleShape,23.42584840208292,90.1353173032403,135.00143187865615,56.944796338677406,47.92027438059449,70.68553366065025,0.00020041210036750252
GroupEndFrequency,114.18919366598129,52.36588414013386,44.11929380893707,57.063222382217646,84.123585999012,70.37223599925638,0.00019952381900201674
PieceNumberMaxIncrease,93.59371348004788,90.20476607233286,39.909818198531866,88.1835818849504,39.1005654335022,70.19848901387304,0.00019903120054856678
TaflComponent,220.10024830698967,24.65524187684059,15.488582819700241,40.558410942554474,47.92778840661049,69.7460544705391,0.00019774842948619244
SowRemoveFrequency,35.34902964346111,80.7403709013015,96.53932752273977,61.49718853831291,70.53295471891761,68.93177426494658,0.00019543973069254772
PassEffect,67.96646572649479,74.87854313477874,127.54314710944891,0.0,72.08907429594547,68.49544605333358,0.00019420262532161326
FromToEffect,62.43764542043209,65.35508144646883,55.67397800087929,111.38917797803879,46.16010261327028,68.20319709181786,0.0001933740225626842
StepEffect,26.590652614831924,70.47199466452003,50.85540833324194,35.04799556732178,156.63321275264025,67.91985278651119,0.00019257066684882205
NumPlayPhase,54.19719512760639,54.76442074775696,55.89466992393136,68.1532389819622,104.12450780160725,67.42680651657284,0.0001911727508479174
PushEffect,59.312007158994675,52.47521698474884,38.53541702032089,75.78160145878792,110.65366193652153,67.35158091187478,0.00019095946645069785
PieceRotation,0.0,88.21696025133133,78.22396931052208,54.126148372888565,111.08233813941479,66.32988321483136,0.00018806268445301024
ChessComponent,44.52994205057621,94.41738544404507,50.40996579453349,56.268610030412674,83.36825628951192,65.79883192181588,0.00018655701420445473
BackwardDirection,27.594240233302116,15.778319945558906,207.59999250248075,57.24349382519722,17.391266018152237,65.12146250493825,0.00018463649354724524
ForwardLeftDirection,78.35530599206686,45.69703537970781,109.48970735818148,35.66700088977814,55.651270277798176,64.97206397950649,0.00018421290938903077
LeapDecisionToEnemyFrequency,9.382842887192965,183.223803691566,41.22254382073879,66.19900117814541,23.320855170488358,64.6698093496263,0.00018335593792566314
PassDecisionFrequency,75.75138640962541,63.20977992191911,80.05071747303009,71.9643068164587,30.714284531772137,64.33809503056109,0.00018241544048632863
ForgetValues,60.572158828377724,26.315070405602455,141.48852449655533,77.23340907692909,15.545254960656166,64.23088355362415,0.000182111467719007
NoMovesLossFrequency,53.46699722111225,51.29721920192242,69.81745427846909,53.81554648280144,91.73393575847149,64.02623058855534,0.00018153122267519387
LineLoss,121.60857041925192,32.08703972026706,46.364572040736675,48.26009068824351,71.75452291592956,64.01495915688574,0.00018149926519849295
DiamondShape,56.643539518117905,75.04175974428654,79.51103074662387,75.10985479876399,29.634142842143774,63.18806552998721,0.00017915480403416436
PromotionDecisionFrequency,5.381351098418236,156.97890308313072,47.42613433673978,29.0881424639374,76.30529215745628,63.03596462793648,0.00017872355792666346
StepDecisionToFriendFrequency,76.51348081231117,57.01508939266205,50.09857452660799,69.99064105004072,57.21158094704151,62.16587334573269,0.00017625662003502824
LeapDecisionToEmptyFrequency,6.192419700324535,22.953157126903534,69.04378483444452,114.25349274277687,95.61527687311172,61.611626255512235,0.00017468518359363522
PieceValue,98.70539255440235,53.83333503827453,50.96736690402031,41.19281995296478,60.07177180796862,60.95413725152612,0.00017282102914174984
EncloseCaptureFrequency,93.24566948413849,40.601186603307724,44.20921701192856,68.79246270470321,53.908664125949144,60.15143998600543,0.00017054517103315064
ScoreDifferenceChangeLineBestFit,82.18989855237305,40.95798974856734,55.72140867076814,78.4416184052825,42.05849549174309,59.87388217374682,0.00016975822155074018
Dice,85.95177768170834,81.99783796072006,33.51023629307747,73.56007766723633,23.845179945230484,59.77302190959453,0.0001694722561440217
KnightComponent,16.289998091757298,51.96843495965004,136.68513429164886,42.59273439645767,51.07587344944477,59.722435037791726,0.00016932882904226572
Maximum,40.977044992148876,64.44015148282051,79.09800601005554,48.64328022301197,60.053601115942,58.64241676479578,0.0001662666928551707
Pattern,77.5216086357832,104.85998132824898,38.23522484302521,9.737893015146255,60.44439730420709,58.15982102528214,0.0001648984068597835
MancalaStyle,0.0,0.0,289.6260070800781,0.0,0.0,57.925201416015625,0.0001642331984890546
AlquerqueBoardWithFourTriangles,150.69137623906136,5.77849406003952,64.98266980051994,37.974607802927494,29.962237272411585,57.87787703499198,0.00016409902140771467
Boardless,31.662215650081635,11.784689158201218,227.42693965137005,4.920633137226105,10.595798123627901,57.27805514410138,0.00016239836840597165
ScoreDifferenceAverage,30.61726174503565,44.61301425099373,147.25934945046902,22.008603155612946,38.610350608825684,56.621715842187406,0.00016053747366219262
CountPiecesMoverComparison,41.06080776453018,65.76812395825982,65.72058203071356,63.33273992687464,46.90301052201539,56.55705284047872,0.00016035413702572156
AddEffectFrequency,67.26133896969259,46.24376463890076,32.945218086242676,78.04849509894848,52.232370778918266,55.346237514540555,0.00015692115675293463
LeapDecisionFrequency,34.16685411334038,52.308835573494434,109.75049509108067,23.101238191127777,55.06760797649622,54.8790061891079,0.00015559643291712127
Flip,50.04390077665448,56.44814832508564,3.175106782466173,65.36905723437667,99.32290861569345,54.871824346855284,0.0001555760705032607
AlquerqueBoardWithOneTriangle,34.876759104430676,82.21058647334576,49.02020734548569,102.15752629563212,4.569964021444321,54.56700864806771,0.00015471183773517716
MoveDistanceMaximum,112.6757901608944,31.051763016730547,22.86513974517584,67.0800759755075,38.47815828025341,54.43018543571234,0.00015432390790078116
NineMensMorrisBoard,43.91326272115111,29.741529090330005,78.35728811100125,50.78393165022135,67.29674032330513,54.01855037920177,0.0001531568141265977
CaptureSequenceFrequency,51.172266483306885,66.6264020241797,33.14630436897278,50.38577222824097,68.61732653528452,53.98961432799697,0.0001530747728021856
DiceD6,16.737916857004166,15.636761099100113,112.52158331871033,90.96912216953933,31.70068311318755,53.513213311508295,0.00015172405047772703
NoTargetPieceEndFrequency,58.97182335704565,29.755321385338902,55.5990834236145,11.951782181859016,110.53014206886292,53.3616304833442,0.00015129427324611048
LeapDecision,19.12413927912712,30.126545410603285,75.50188752263784,20.551105260849,119.09405381605029,52.879546257853505,0.0001499274375276668
NoTargetPieceEnd,99.29816919565201,35.38917200267315,45.905560955405235,69.43707901239395,13.699128441512585,52.74582192152739,0.00014954829382278893
MancalaThreeRows,20.116815093904734,67.53468808531761,89.88866877555847,83.47141311690211,0.6207990199327469,52.32647681832314,0.00014835934003607125
Modulo,28.70702189207077,40.90901406109333,63.768614679574966,85.68630278110504,42.52993819117546,52.320178321003915,0.0001483414821376933
ConnectionEnd,56.89377924799919,64.61271752417088,15.412758003920317,93.63670498132706,30.23870874941349,52.15893370136619,0.000147884311183171
